filename,overall,text_edit,text_edit_ned,reading_order,reading_order_ned,table_teds,table_teds_s,formula_cdm
eval_split/succes/processed_00_documents_eval/1440/b79a7446d077712bd3d3e7bab242bc67623d-3/b79a7446d077712bd3d3e7bab242bc67623d-3.md,0.9596,0.8989,0.1011,0.8989,0.1011,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1448/3aad6c68a71106772bd15b2935f9ade9c289-2/3aad6c68a71106772bd15b2935f9ade9c289-2.md,0.932,0.8299,0.1701,0.8299,0.1701,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2.md,0.9574,0.896,0.104,0.896,0.104,1.0,0.9949,1.0
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5.md,0.97,0.925,0.075,0.925,0.075,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1518/29b398cbc724e997c9325880203bb8f7a7a0-1/29b398cbc724e997c9325880203bb8f7a7a0-1.md,0.9494,0.8735,0.1265,0.8735,0.1265,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1.md,0.9547,0.8867,0.1133,0.8867,0.1133,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5.md,0.9712,0.9281,0.0719,0.9281,0.0719,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1664/ee1da28f51ea38466977b228d5beff611a4b-13/ee1da28f51ea38466977b228d5beff611a4b-13.md,0.9799,0.9498,0.0502,0.9498,0.0502,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/18af/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7.md,0.9909,0.9772,0.0228,0.9772,0.0228,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/19e0/782bf72ebc90516e87030ef592549551f151-1/782bf72ebc90516e87030ef592549551f151-1.md,0.9307,0.8268,0.1732,0.8268,0.1732,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-13/661ef31d843054c2148cd5294e11e16e7478-13.md,0.9371,0.8427,0.1573,0.8427,0.1573,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-2/661ef31d843054c2148cd5294e11e16e7478-2.md,0.9699,0.9248,0.0752,0.9248,0.0752,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-1/002c7d3e4f836eb572be027dd64a69601222-1.md,0.9493,0.8733,0.1267,0.8733,0.1267,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-4/c390cc0b5632f168415635c6af8a36a8833c-4.md,0.9438,0.9062,0.0938,0.9062,0.0938,1.0,0.9067,1.0
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-5/c390cc0b5632f168415635c6af8a36a8833c-5.md,0.9149,0.7871,0.2129,0.7871,0.2129,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-1/4b9b312f8e52a78068c20288594c2ab007d4-1.md,0.9719,0.9431,0.0569,0.9431,0.0569,1.0,0.9735,1.0
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-6/4b9b312f8e52a78068c20288594c2ab007d4-6.md,0.991,0.9775,0.0225,0.9775,0.0225,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2386/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2.md,0.9383,0.8458,0.1542,0.8458,0.1542,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,0.8506,0.6267,0.3733,0.6267,0.3733,1.0,0.9998,1.0
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.9631,0.9078,0.0922,0.9078,0.0922,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,0.9454,0.8643,0.1357,0.8625,0.1375,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.9624,0.9059,0.0941,0.9059,0.0941,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,0.9633,0.9083,0.0917,0.9083,0.0917,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,0.9518,0.8794,0.1206,0.8794,0.1206,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,0.964,0.9101,0.0899,0.9101,0.0899,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,0.9829,0.9572,0.0428,0.9572,0.0428,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,0.9648,0.912,0.088,0.912,0.088,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,0.9579,0.8947,0.1053,0.8947,0.1053,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,0.8874,0.7185,0.2815,0.7185,0.2815,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.9756,0.939,0.061,0.939,0.061,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.8712,0.9265,0.0735,0.9265,0.0735,0.7515,0.7515,1.0
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.9742,0.9356,0.0644,0.9356,0.0644,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,0.9757,0.9393,0.0607,0.9393,0.0607,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,0.9358,0.8396,0.1604,0.8396,0.1604,1.0,0.9996,1.0
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.877,0.6925,0.3075,0.6925,0.3075,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.9595,0.8987,0.1013,0.8987,0.1013,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.9451,0.8626,0.1374,0.8626,0.1374,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,0.9778,0.9446,0.0554,0.9446,0.0554,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.9589,0.8973,0.1027,0.8973,0.1027,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.9487,0.8717,0.1283,0.8717,0.1283,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,0.9805,0.9513,0.0487,0.9513,0.0487,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,0.8377,0.5942,0.4058,0.5942,0.4058,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,0.9763,0.9408,0.0592,0.9408,0.0592,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.9406,0.8515,0.1485,0.8515,0.1485,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.9736,0.9339,0.0661,0.9339,0.0661,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.9499,0.8747,0.1253,0.8747,0.1253,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,0.95,0.875,0.125,0.875,0.125,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,0.98,0.95,0.05,0.95,0.05,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.9234,0.8086,0.1914,0.8086,0.1914,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.9472,0.868,0.132,0.868,0.132,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,0.929,0.8225,0.1775,0.8225,0.1775,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,0.9521,0.8803,0.1197,0.8803,0.1197,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,0.9384,0.846,0.154,0.846,0.154,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,0.9894,0.9735,0.0265,0.9735,0.0265,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.9774,0.9435,0.0565,0.9435,0.0565,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,0.9508,0.8771,0.1229,0.8771,0.1229,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.9665,0.9163,0.0837,0.9163,0.0837,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.9716,0.929,0.071,0.929,0.071,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,0.9774,0.9435,0.0565,0.9435,0.0565,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,0.8477,0.6203,0.3797,0.6203,0.3797,1.0,0.9979,1.0
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.903,0.7575,0.2425,0.7575,0.2425,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,0.9611,0.9026,0.0974,0.9026,0.0974,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,0.9255,0.8165,0.1835,0.8165,0.1835,1.0,0.9943,1.0
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.9369,0.8422,0.1578,0.8422,0.1578,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,0.9703,0.9257,0.0743,0.9257,0.0743,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,0.9469,0.8674,0.1326,0.8674,0.1326,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,0.6894,0.6537,0.3463,0.6537,0.3463,0.5698,0.5698,1.0
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,0.9721,0.9302,0.0698,0.9302,0.0698,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,0.956,0.8899,0.1101,0.8899,0.1101,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.9689,0.9224,0.0776,0.9224,0.0776,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,0.9422,0.8554,0.1446,0.8554,0.1446,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,0.9735,0.9338,0.0662,0.9338,0.0662,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,0.9699,0.9247,0.0753,0.9247,0.0753,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,0.7109,0.8049,0.1951,0.8049,0.1951,0.4724,0.4724,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.9366,0.8414,0.1586,0.8414,0.1586,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,0.8741,0.7012,0.2988,0.7012,0.2988,1.0,0.968,1.0
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.9418,0.8545,0.1455,0.8545,0.1455,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.965,0.9126,0.0874,0.9126,0.0874,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.9032,0.8003,0.1997,0.8003,0.1997,1.0,0.9156,1.0
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,0.9491,0.8727,0.1273,0.8727,0.1273,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,0.9606,0.9016,0.0984,0.9016,0.0984,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.9544,0.8859,0.1141,0.8859,0.1141,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,0.9746,0.9364,0.0636,0.9364,0.0636,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.978,0.9449,0.0551,0.9449,0.0551,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,0.975,0.9374,0.0626,0.9374,0.0626,1.0,1.0,1.0
graphic/alpha_calc_intro/alpha_calc_intro.md,0.559,0.4031,0.5969,0.4012,0.5988,0.5,0.4907,1.0
graphic/exp1/exp1.md,0.4073,0.2686,0.7314,0.2679,0.7321,0.25,0.25,1.0
graphic/festival_catalog/festival_catalog.md,0.8741,0.6852,0.3148,0.6852,0.3148,1.0,1.0,1.0
graphic/figure_in_table/figure_in_table.md,0.5572,0.0862,0.9138,0.0862,0.9138,1.0,0.6133,1.0
graphic/pic_catalog/pic_catalog.md,0.7446,0.3623,0.6377,0.3623,0.6377,1.0,0.9985,1.0
graphic/posicube_1/posicube_1.md,0.6,0.0,12.1777,0.0,12.1777,1.0,1.0,1.0
graphic/posicube_2/posicube_2.md,0.5306,0.3265,0.6735,0.3265,0.6735,0.5,0.5,1.0
graphic/report/report.md,0.947,0.8681,0.1319,0.867,0.133,1.0,1.0,1.0
graphic/text_in_fig2/text_in_fig2.md,0.6931,0.2339,0.7661,0.2316,0.7684,1.0,1.0,1.0
graphic/text_in_figure/text_in_figure.md,0.7788,0.5642,0.4358,0.5598,0.4402,0.926,0.8439,1.0
multicolumn/3cols/3cols.md,0.9011,0.7538,0.2462,0.7518,0.2482,1.0,1.0,1.0
multicolumn/4cols/4cols.md,0.6,0.0,1.0,0.0,1.0,1.0,1.0,1.0
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.9548,0.8869,0.1131,0.8869,0.1131,1.0,1.0,1.0
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,0.9299,0.8249,0.1751,0.8249,0.1751,1.0,1.0,1.0
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,0.9698,0.9244,0.0756,0.9244,0.0756,1.0,1.0,1.0
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,0.9504,0.8759,0.1241,0.8759,0.1241,1.0,1.0,1.0
multicolumn/exp1/exp1.md,0.8294,0.5807,0.4193,0.5781,0.4219,1.0,0.988,1.0
multicolumn/gen_ai/gen_ai.md,0.631,0.3238,0.6762,0.3238,0.6762,1.0,0.5071,1.0
multicolumn/posicube_history/posicube_history.md,0.7144,0.2859,0.7141,0.2859,0.7141,1.0,1.0,1.0
multicolumn/posicube_intro/posicube_intro.md,0.8143,0.5361,0.4639,0.5351,0.4649,1.0,1.0,1.0
table/table_01/table_01.md,0.4318,0.0,2.381,0.0,2.381,0.5794,0.5794,1.0
table/table_02/table_02.md,0.5887,0.3184,0.6816,0.3184,0.6816,0.7061,0.6007,1.0
table/table_10/table_10.md,0.2,0.0,1.293,0.0,1.293,0.0,0.0,1.0
table/table_115/table_115.md,0.52,0.0,1.1542,0.0,1.1542,0.8,0.8,1.0
table/table_13/table_13.md,0.5826,0.0,5.3415,0.0,5.3415,0.9569,0.9563,1.0
table/table_15/table_15.md,0.6162,0.043,0.957,0.043,0.957,1.0,0.995,1.0
table/table_20/table_20.md,0.7673,0.4337,0.5663,0.4337,0.5663,0.9865,0.9825,1.0
table/table_71/table_71.md,0.6802,0.2197,0.7803,0.2197,0.7803,0.9814,0.9801,1.0
table/table_74/table_74.md,0.4742,0.0,2.9048,0.0,2.9048,0.6855,0.6855,1.0
table/table_84/table_84.md,0.5961,0.0,3.4222,0.0,3.4222,0.9937,0.9868,1.0
