filename,reading_order,reading_order_ned
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.7547,0.2453
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.8504,0.1496
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,0.9209,0.0791
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.6644,0.3356
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.9249,0.0751
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,0.94,0.06
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,0.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,0.9946,0.0054
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,0.6249,0.3751
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,0.8159,0.1841
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.845,0.155
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,0.6637,0.3363
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,0.8128,0.1872
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,0.5113,0.4887
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,0.8823,0.1177
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,0.5063,0.4937
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,0.9499,0.0501
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,0.9567,0.0433
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,0.4964,0.5036
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.9688,0.0312
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,0.8656,0.1344
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.975,0.025
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.3314,0.6686
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,0.7481,0.2519
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,0.7143,0.2857
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.0781,0.9219
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,0.3133,0.6867
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.8921,0.1079
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,0.7055,0.2945
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,0.8494,0.1506
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,0.6876,0.3124
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,1.0,0.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,0.4565,0.5435
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.8381,0.1619
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,0.7039,0.2961
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,0.887,0.113
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,0.9339,0.0661
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,0.9529,0.0471
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.7558,0.2442
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,0.7023,0.2977
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.9193,0.0807
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.6663,0.3337
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,0.8207,0.1793
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,0.9917,0.0083
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,0.8095,0.1905
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.9249,0.0751
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,0.7897,0.2103
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.3611,0.6389
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,0.5699,0.4301
graphic/alpha_calc_intro/alpha_calc_intro.md,0.6302,0.3698
graphic/exp1/exp1.md,0.6214,0.3786
graphic/festival_catalog/festival_catalog.md,0.9111,0.0889
graphic/figure_in_table/figure_in_table.md,0.0497,0.9503
graphic/pic_catalog/pic_catalog.md,0.7207,0.2793
graphic/posicube_1/posicube_1.md,0.4259,0.5741
graphic/posicube_2/posicube_2.md,0.761,0.239
graphic/report/report.md,0.237,0.763
graphic/text_in_fig2/text_in_fig2.md,0.2815,0.7185
graphic/text_in_figure/text_in_figure.md,0.3946,0.6054
multicolumn/3cols/3cols.md,0.6609,0.3391
multicolumn/4cols/4cols.md,0.3994,0.6006
multicolumn/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7/529c0e36ceb9881d6f2fbf9e86f8f3d99553-7.md,0.9375,0.0625
multicolumn/a72cd62dab4563697730789f0b73450d946a-1/a72cd62dab4563697730789f0b73450d946a-1.md,0.7638,0.2362
multicolumn/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16/ct-put-2024-03-05-02-49-07-a0f4d6b6-e021-4b4d-af5e-ce5143f175b3-16.md,0.0639,0.9361
multicolumn/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211/ct-put-2024-03-05-09-24-54-e3e6f344-daf5-4052-b5ae-9e32257cca5a-211.md,0.6512,0.3488
multicolumn/exp1/exp1.md,0.5621,0.4379
multicolumn/gen_ai/gen_ai.md,0.5008,0.4992
multicolumn/posicube_history/posicube_history.md,0.7012,0.2988
multicolumn/posicube_intro/posicube_intro.md,0.7889,0.2111
table/table_01/table_01.md,1.0,0.0
table/table_02/table_02.md,0.9048,0.0952
table/table_10/table_10.md,1.0,0.0
table/table_115/table_115.md,0.92,0.08
table/table_13/table_13.md,1.0,0.0
table/table_15/table_15.md,1.0,0.0
table/table_20/table_20.md,1.0,0.0
table/table_71/table_71.md,0.9606,0.0394
table/table_74/table_74.md,0.6667,0.3333
table/table_84/table_84.md,0.6667,0.3333
